"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"90598","07-11-24 18:45","Europe","Europa League","2024/2025","Royale Union SG","AS Roma","3.28","3.17","2.44","1.09","8.00","1.41","3.00","2.35","1.67","4.48","1.22","9.26","1.07","1.98","1.83"
"90599","06-11-24 16:30","Europe","Europa League","2024/2025","Besiktas","Malmo FF","1.65","4.19","5.36","1.02","15.80","1.21","4.74","1.59","2.42","2.54","1.54","4.57","1.22","1.65","2.24"
"90600","24-10-24 21:00","Europe","Europa League","2024/2025","Anderlecht","Ludogorets","1.81","3.62","4.92","1.06","10.00","1.29","3.75","1.99","1.91","3.24","1.37","6.54","1.13","1.76","2.06"
"90601","24-10-24 21:00","Europe","Europa League","2024/2025","Ath Bilbao","Slavia Prague","1.81","3.69","4.82","1.07","9.42","1.34","3.35","2.14","1.79","3.62","1.30","8.09","1.09","1.90","1.90"
"90602","24-10-24 21:00","Europe","Europa League","2024/2025","FC Porto","Hoffenheim","1.48","5.12","6.37","1.01","20.00","1.15","5.76","1.44","2.88","2.14","1.79","3.51","1.32","1.60","2.34"
"90603","24-10-24 21:00","Europe","Europa League","2024/2025","Fenerbahce","Manchester Utd","3.03","3.60","2.37","1.03","13.60","1.25","4.19","1.83","2.10","2.93","1.43","5.18","1.18","1.59","2.35"
"90604","24-10-24 21:00","Europe","Europa League","2024/2025","Lyon","Besiktas","1.54","4.96","5.48","1.02","28.00","1.11","7.00","1.34","3.40","1.90","2.00","2.86","1.45","1.48","2.68"
"90605","24-10-24 21:00","Europe","Europa League","2024/2025","Malmo FF","Olympiacos Piraeus","2.95","3.39","2.52","1.06","10.00","1.34","3.40","2.13","1.80","3.67","1.30","7.54","1.10","1.72","2.12"
"90606","24-10-24 21:00","Europe","Europa League","2024/2025","Rangers","FCSB","1.43","5.39","6.94","1.03","15.00","1.22","4.50","1.65","2.30","2.57","1.54","4.48","1.22","1.83","1.98"
"90607","24-10-24 21:00","Europe","Europa League","2024/2025","Tottenham","AZ Alkmaar","1.47","4.87","6.94","1.02","17.80","1.18","5.24","1.52","2.62","2.26","1.66","3.96","1.27","1.70","2.14"
"90608","24-10-24 21:00","Europe","Europa League","2024/2025","Twente","Lazio","2.50","3.40","2.97","1.05","11.50","1.27","3.93","1.91","2.00","3.10","1.39","6.26","1.14","1.68","2.18"
"90609","24-10-24 18:45","Europe","Europa League","2024/2025","AS Roma","Dyn. Kyiv","1.33","5.46","10.40","1.05","11.00","1.23","4.33","1.70","2.20","2.86","1.45","5.41","1.17","2.06","1.76"
"90610","24-10-24 18:45","Europe","Europa League","2024/2025","Eintracht Frankfurt","RFS","1.18","8.06","16.70","1.01","26.00","1.10","7.33","1.31","3.56","1.83","2.10","2.93","1.43","1.90","1.90"
"90611","24-10-24 18:45","Europe","Europa League","2024/2025","Ferencvaros","Nice","2.78","3.20","2.78","1.07","9.42","1.34","3.35","2.25","1.72","3.96","1.27","8.09","1.09","1.83","1.98"
"90612","24-10-24 18:45","Europe","Europa League","2024/2025","Maccabi Tel Aviv","Real Sociedad","5.40","3.94","1.69","1.06","10.00","1.34","3.40","2.13","1.80","3.79","1.29","7.54","1.10","1.96","1.85"
"90613","24-10-24 18:45","Europe","Europa League","2024/2025","Midtjylland","Royale Union SG","2.34","3.47","3.16","1.03","13.60","1.25","4.19","1.83","2.10","2.93","1.43","5.74","1.15","1.60","2.34"
"90614","24-10-24 18:45","Europe","Europa League","2024/2025","PAOK","Plzen","1.98","3.68","3.95","1.04","12.40","1.28","3.83","1.99","1.91","3.20","1.37","6.28","1.14","1.65","2.24"
"90615","24-10-24 18:45","Europe","Europa League","2024/2025","Qarabag","Ajax","2.76","3.63","2.54","1.02","17.80","1.18","5.24","1.57","2.49","2.26","1.66","4.28","1.24","1.46","2.74"
"90616","23-10-24 16:30","Europe","Europa League","2024/2025","Braga","Bodo/Glimt","1.74","3.88","5.03","1.02","17.80","1.15","5.76","1.52","2.62","2.17","1.73","3.96","1.27","1.56","2.44"
"90617","23-10-24 16:30","Europe","Europa League","2024/2025","Galatasaray","Elfsborg","1.24","6.61","13.70","1.02","30.00","1.09","8.42","1.30","3.68","1.82","2.10","2.73","1.48","1.68","2.18"
"90618","03-10-24 21:00","Europe","Europa League","2024/2025","Ath Bilbao","AZ Alkmaar","1.61","4.14","5.91","1.05","11.50","1.27","3.93","1.91","2.00","3.10","1.39","6.26","1.14","1.83","1.98"
"90619","03-10-24 21:00","Europe","Europa League","2024/2025","Besiktas","Eintracht Frankfurt","2.94","3.71","2.38","1.03","15.00","1.19","5.00","1.65","2.30","2.47","1.57","4.48","1.22","1.52","2.54"
"90620","03-10-24 21:00","Europe","Europa League","2024/2025","Elfsborg","AS Roma","4.67","3.85","1.80","1.05","11.50","1.25","4.19","1.83","2.10","2.93","1.43","5.74","1.15","1.72","2.12"
"90621","03-10-24 21:00","Europe","Europa League","2024/2025","FC Porto","Manchester Utd","2.58","3.62","2.72","1.02","15.70","1.22","4.54","1.65","2.30","2.74","1.48","5.18","1.18","1.57","2.41"
"90622","03-10-24 21:00","Europe","Europa League","2024/2025","PAOK","FCSB","1.66","4.15","5.37","1.04","13.00","1.23","4.33","1.70","2.20","2.66","1.50","4.80","1.20","1.74","2.10"
"90623","03-10-24 21:00","Europe","Europa League","2024/2025","Plzen","Ludogorets","1.78","3.59","5.31","1.07","9.42","1.31","3.56","2.04","1.87","3.51","1.32","7.22","1.11","1.90","1.90"
"90624","03-10-24 21:00","Europe","Europa League","2024/2025","Rangers","Lyon","2.48","3.92","2.69","1.02","17.50","1.19","5.00","1.56","2.50","2.37","1.62","4.14","1.25","1.48","2.68"
"90625","03-10-24 21:00","Europe","Europa League","2024/2025","Royale Union SG","Bodo/Glimt","2.01","3.82","3.69","1.03","13.60","1.25","4.19","1.83","2.10","2.93","1.43","5.74","1.15","1.68","2.18"
"90626","03-10-24 21:00","Europe","Europa League","2024/2025","Twente","Fenerbahce","3.24","3.50","2.29","1.05","11.50","1.25","4.19","1.83","2.10","2.93","1.43","5.74","1.15","1.65","2.24"
"90627","03-10-24 18:45","Europe","Europa League","2024/2025","Ferencvaros","Tottenham","3.75","3.94","1.96","1.03","13.60","1.25","4.19","1.83","2.10","2.93","1.43","5.74","1.15","1.68","2.18"
"90628","03-10-24 18:45","Europe","Europa League","2024/2025","Hoffenheim","Dyn. Kyiv","1.88","4.04","3.97","1.02","17.00","1.22","4.50","1.65","2.30","2.57","1.54","4.80","1.20","1.57","2.41"
"90629","03-10-24 18:45","Europe","Europa League","2024/2025","Lazio","Nice","2.08","3.52","3.76","1.07","9.57","1.36","3.26","2.23","1.74","3.84","1.28","7.40","1.10","1.76","2.06"
"90630","03-10-24 18:45","Europe","Europa League","2024/2025","Maccabi Tel Aviv","Midtjylland","3.53","3.74","2.08","1.02","17.00","1.22","4.50","1.65","2.30","2.57","1.54","4.48","1.22","1.53","2.53"
"90631","03-10-24 18:45","Europe","Europa League","2024/2025","Olympiacos Piraeus","Braga","2.22","3.61","3.30","1.04","13.00","1.23","4.33","1.82","2.10","2.86","1.45","5.41","1.17","1.60","2.34"
"90632","03-10-24 18:45","Europe","Europa League","2024/2025","Qarabag","Malmo FF","2.04","3.74","3.66","1.04","13.00","1.23","4.33","1.70","2.20","2.66","1.50","4.80","1.20","1.57","2.41"
"90633","03-10-24 18:45","Europe","Europa League","2024/2025","Real Sociedad","Anderlecht","1.57","4.02","6.94","1.06","10.50","1.30","3.66","2.04","1.87","3.29","1.36","6.76","1.12","1.99","1.82"
"90634","03-10-24 18:45","Europe","Europa League","2024/2025","RFS","Galatasaray","7.88","5.97","1.36","1.01","23.00","1.14","6.00","1.41","3.00","2.13","1.80","3.43","1.34","1.65","2.24"
"90635","03-10-24 18:45","Europe","Europa League","2024/2025","Slavia Prague","Ajax","2.02","3.73","3.73","1.03","13.60","1.22","4.54","1.75","2.20","2.74","1.48","5.18","1.18","1.60","2.34"
"90636","26-09-24 21:35","Europe","Europa League","2024/2025","Tottenham","Qarabag","1.16","9.40","20.00","1.01","16.50","1.03","6.75","1.24","3.38","1.77","2.22","2.38","1.47","1.88","1.88"
"90637","26-09-24 21:00","Europe","Europa League","2024/2025","Ajax","Besiktas","1.97","3.85","3.83","1.03","14.40","1.24","4.31","1.70","2.20","2.69","1.50","5.03","1.19","1.53","2.53"
"90638","26-09-24 21:00","Europe","Europa League","2024/2025","AS Roma","Ath Bilbao","2.25","3.28","3.56","1.09","8.38","1.38","3.14","2.25","1.72","3.96","1.27","8.09","1.09","1.90","1.90"
"90639","26-09-24 21:00","Europe","Europa League","2024/2025","Braga","Maccabi Tel Aviv","1.63","4.33","5.34","1.02","15.70","1.21","4.71","1.65","2.30","2.55","1.54","4.59","1.22","1.68","2.18"
"90640","26-09-24 21:00","Europe","Europa League","2024/2025","Eintracht Frankfurt","Plzen","1.41","5.39","7.44","1.02","17.80","1.18","5.24","1.57","2.49","2.36","1.62","4.28","1.24","1.76","2.06"
"90641","26-09-24 21:00","Europe","Europa League","2024/2025","FCSB","RFS","1.82","3.83","4.59","1.05","11.00","1.29","3.75","1.99","1.91","3.43","1.34","6.54","1.13","1.76","2.06"
"90642","26-09-24 21:00","Europe","Europa League","2024/2025","Lyon","Olympiacos Piraeus","1.87","3.91","4.15","1.02","15.70","1.21","4.71","1.60","2.41","2.55","1.54","4.59","1.22","1.57","2.41"
"90643","26-09-24 18:45","Europe","Europa League","2024/2025","Fenerbahce","Royale Union SG","1.64","4.00","5.91","1.05","11.60","1.27","3.95","1.90","2.01","3.09","1.39","6.23","1.14","1.83","1.98"
"90644","26-09-24 18:45","Europe","Europa League","2024/2025","Malmo FF","Rangers","2.36","3.57","3.06","1.03","13.60","1.22","4.54","1.75","2.20","2.74","1.48","5.18","1.18","1.57","2.41"
"90645","25-09-24 21:00","Europe","Europa League","2024/2025","Anderlecht","Ferencvaros","2.45","3.39","3.06","1.06","10.50","1.31","3.56","2.04","1.87","3.51","1.32","7.22","1.11","1.72","2.12"
"90646","25-09-24 21:00","Europe","Europa League","2024/2025","Dyn. Kyiv","Lazio","3.61","3.16","2.29","1.09","8.38","1.34","3.35","2.14","1.79","3.96","1.27","8.09","1.09","1.76","2.06"
"90647","25-09-24 21:00","Europe","Europa League","2024/2025","Galatasaray","PAOK","1.56","4.58","5.83","1.01","20.00","1.15","5.76","1.44","2.88","2.14","1.79","3.51","1.32","1.53","2.53"
"90648","25-09-24 21:00","Europe","Europa League","2024/2025","Ludogorets","Slavia Prague","4.05","3.78","1.93","1.06","10.50","1.31","3.56","2.04","1.87","3.62","1.30","7.22","1.11","1.90","1.90"
"90649","25-09-24 21:00","Europe","Europa League","2024/2025","Manchester Utd","Twente","1.23","7.58","11.50","1.02","27.00","1.13","6.50","1.37","3.20","1.99","1.91","3.24","1.37","1.90","1.90"
"90650","25-09-24 21:00","Europe","Europa League","2024/2025","Midtjylland","Hoffenheim","2.38","4.00","2.78","1.01","22.00","1.14","6.28","1.44","2.88","2.14","1.79","3.51","1.32","1.42","2.88"
"90651","25-09-24 21:00","Europe","Europa League","2024/2025","Nice","Real Sociedad","2.34","3.06","3.60","1.12","6.81","1.48","2.75","2.46","1.58","5.18","1.18","10.70","1.06","2.02","1.80"
"90652","25-09-24 18:45","Europe","Europa League","2024/2025","AZ Alkmaar","Elfsborg","1.55","4.61","5.87","1.02","15.70","1.21","4.71","1.65","2.30","2.55","1.54","4.59","1.22","1.68","2.18"
"90653","25-09-24 18:45","Europe","Europa League","2024/2025","Bodo/Glimt","FC Porto","4.16","3.77","1.90","1.03","13.70","1.25","4.21","1.82","2.10","2.91","1.43","5.71","1.15","1.65","2.24"
"90324","22-05-24 21:00","Europe","Europa League","2023/2024","Atalanta","Bayer Leverkusen","4.30","3.68","1.90","1.05","11.50","1.25","4.17","1.83","2.09","3.12","1.39","5.76","1.15","1.71","2.13"
"90325","09-05-24 21:00","Europe","Europa League","2023/2024","Atalanta","Marseille","1.85","3.66","4.59","1.06","10.00","1.32","3.50","1.99","1.91","3.43","1.34","7.06","1.11","1.78","2.04"
"90326","09-05-24 21:00","Europe","Europa League","2023/2024","Bayer Leverkusen","AS Roma","1.60","4.45","5.58","1.03","15.60","1.21","4.69","1.60","2.40","2.47","1.57","4.30","1.24","1.66","2.22"
"90327","02-05-24 21:00","Europe","Europa League","2023/2024","AS Roma","Bayer Leverkusen","3.46","3.38","2.25","1.09","8.29","1.39","3.11","2.27","1.71","4.00","1.26","8.17","1.09","1.92","1.88"
"90328","02-05-24 21:00","Europe","Europa League","2023/2024","Marseille","Atalanta","2.76","3.39","2.68","1.07","9.28","1.32","3.50","2.06","1.85","3.68","1.30","7.32","1.10","1.78","2.04"
"90329","18-04-24 21:00","Europe","Europa League","2023/2024","AS Roma","AC Milan","3.61","3.58","2.10","1.05","11.30","1.28","3.87","1.94","1.97","3.33","1.35","6.35","1.13","1.70","2.16"
"90330","18-04-24 21:00","Europe","Europa League","2023/2024","Atalanta","Liverpool","5.80","5.08","1.51","1.01","21.00","1.12","6.70","1.35","3.30","1.94","1.97","3.15","1.38","1.50","2.61"
"90331","18-04-24 21:00","Europe","Europa League","2023/2024","Marseille","Benfica","2.44","3.74","2.95","","","1.22","3.82","1.82","2.15","2.77","1.39","4.95","1.12","1.62","2.24"
"90332","18-04-24 21:00","Europe","Europa League","2023/2024","West Ham","Bayer Leverkusen","3.73","3.89","1.98","1.03","15.50","1.21","4.66","1.66","2.28","2.58","1.53","5.23","1.18","1.61","2.31"
"90333","11-04-24 21:00","Europe","Europa League","2023/2024","AC Milan","AS Roma","1.77","3.84","4.87","1.05","11.30","1.28","3.87","1.94","1.97","3.15","1.38","6.35","1.13","1.78","2.04"
"90334","11-04-24 21:00","Europe","Europa League","2023/2024","Bayer Leverkusen","West Ham","1.44","4.87","7.70","1.03","15.50","1.18","5.15","1.58","2.45","2.40","1.60","4.35","1.23","1.74","2.10"
"90335","11-04-24 21:00","Europe","Europa League","2023/2024","Benfica","Marseille","1.74","3.84","5.12","1.03","13.50","1.22","4.49","1.77","2.18","2.77","1.47","5.23","1.18","1.66","2.22"
"90336","11-04-24 21:00","Europe","Europa League","2023/2024","Liverpool","Atalanta","1.36","5.64","8.51","1.02","17.50","1.18","5.15","1.49","2.70","2.30","1.65","4.02","1.26","1.78","2.04"
"90337","14-03-24 21:00","Europe","Europa League","2023/2024","Atalanta","Sporting CP","1.95","3.67","4.08","1.03","13.40","1.25","4.12","1.78","2.17","2.78","1.46","5.25","1.18","1.66","2.22"
"90338","14-03-24 21:00","Europe","Europa League","2023/2024","Bayer Leverkusen","Qarabag","1.21","8.05","15.50","1.01","22.00","1.09","5.80","1.38","2.81","2.07","1.88","3.10","1.32","1.99","1.78"
"90339","14-03-24 21:00","Europe","Europa League","2023/2024","Brighton","AS Roma","1.65","4.47","5.34","","","1.17","4.50","1.67","2.40","2.44","1.49","4.20","1.17","1.66","2.16"
"90340","14-03-24 21:00","Europe","Europa League","2023/2024","Liverpool","Sparta Prague","1.21","8.55","14.60","1.01","27.00","1.05","7.30","1.26","3.48","1.79","2.18","2.50","1.47","1.75","2.03"
"90341","14-03-24 18:45","Europe","Europa League","2023/2024","Rangers","Benfica","3.22","3.90","2.23","","","1.17","4.40","1.69","2.36","2.47","1.48","4.30","1.16","1.55","2.38"
"90342","14-03-24 18:45","Europe","Europa League","2023/2024","Slavia Prague","AC Milan","2.99","3.64","2.47","1.01","9.50","1.26","3.48","1.96","1.98","3.10","1.32","5.70","1.09","1.70","2.10"
"90343","14-03-24 18:45","Europe","Europa League","2023/2024","Villarreal","Marseille","2.19","3.88","3.33","","","1.18","4.15","1.74","2.28","2.70","1.49","4.60","1.16","1.58","2.31"
"90344","14-03-24 18:45","Europe","Europa League","2023/2024","West Ham","Freiburg","1.68","4.31","5.28","1.01","12.80","1.21","3.92","1.80","2.18","2.65","1.42","4.75","1.13","1.74","2.04"
"90345","07-03-24 21:00","Europe","Europa League","2023/2024","AC Milan","Slavia Prague","1.47","4.60","7.54","1.05","11.40","1.28","3.89","1.93","1.98","3.32","1.35","6.32","1.13","2.04","1.78"
"90346","07-03-24 21:00","Europe","Europa League","2023/2024","Benfica","Rangers","1.60","4.27","5.85","1.03","13.50","1.22","4.49","1.77","2.18","2.77","1.47","5.23","1.18","1.78","2.04"
"90347","07-03-24 21:00","Europe","Europa League","2023/2024","Freiburg","West Ham","2.83","3.29","2.69","1.07","9.28","1.35","3.30","2.28","1.70","4.02","1.26","8.21","1.09","1.85","1.96"
"90348","07-03-24 21:00","Europe","Europa League","2023/2024","Marseille","Villarreal","1.74","4.32","4.47","1.02","17.50","1.21","4.64","1.62","2.37","2.59","1.53","4.66","1.21","1.66","2.22"
"90349","07-03-24 18:45","Europe","Europa League","2023/2024","AS Roma","Brighton","2.23","3.57","3.30","1.05","11.50","1.27","3.93","1.91","2.00","3.10","1.39","6.26","1.14","1.70","2.16"
"90350","07-03-24 18:45","Europe","Europa League","2023/2024","Qarabag","Bayer Leverkusen","6.29","4.81","1.50","1.03","13.40","1.23","4.47","1.78","2.17","2.78","1.46","5.25","1.18","1.85","1.96"
"90351","07-03-24 18:45","Europe","Europa League","2023/2024","Sparta Prague","Liverpool","5.61","4.45","1.59","1.02","16.50","1.20","4.85","1.65","2.30","2.54","1.54","4.62","1.21","1.61","2.31"
"90352","06-03-24 18:45","Europe","Europa League","2023/2024","Sporting CP","Atalanta","2.23","3.46","3.40","1.06","10.40","1.30","3.63","1.93","1.98","3.32","1.35","6.82","1.12","1.73","2.11"
"90353","22-02-24 21:00","Europe","Europa League","2023/2024","AS Roma","Feyenoord","2.00","3.57","3.99","1.05","11.30","1.25","4.12","1.85","2.06","2.97","1.42","5.82","1.15","1.66","2.22"
"90354","22-02-24 21:00","Europe","Europa League","2023/2024","Marseille","Shakhtar Donetsk","1.59","4.45","6.16","1.01","13.80","1.20","4.10","1.76","2.23","2.65","1.42","4.70","1.14","1.77","2.00"
"90355","22-02-24 21:00","Europe","Europa League","2023/2024","Sparta Prague","Galatasaray","2.69","3.91","2.58","1.02","17.50","1.10","5.35","1.43","2.62","2.18","1.79","3.34","1.28","1.40","2.85"
"90356","22-02-24 21:00","Europe","Europa League","2023/2024","Sporting CP","Young Boys","1.32","6.40","9.85","1.01","21.00","1.08","6.00","1.36","2.89","2.03","1.92","3.02","1.33","1.71","2.08"
"90357","22-02-24 18:45","Europe","Europa League","2023/2024","Freiburg","Lens","2.57","3.45","2.97","1.03","8.20","1.33","3.02","2.17","1.81","3.64","1.24","6.90","1.05","1.84","1.92"
"90358","22-02-24 18:45","Europe","Europa League","2023/2024","Qarabag","Braga","2.95","4.01","2.34","1.01","16.50","1.12","4.95","1.48","2.47","2.36","1.69","3.64","1.24","1.46","2.63"
"90359","22-02-24 18:45","Europe","Europa League","2023/2024","Rennes","AC Milan","2.87","3.72","2.52","","","1.23","3.74","1.85","2.11","2.85","1.37","5.10","1.11","1.63","2.22"
"90360","22-02-24 18:45","Europe","Europa League","2023/2024","Toulouse","Benfica","3.96","3.91","1.97","1.01","13.80","1.19","4.25","1.73","2.29","2.53","1.46","4.45","1.15","1.60","2.27"
"90361","15-02-24 21:00","Europe","Europa League","2023/2024","AC Milan","Rennes","1.72","3.69","5.60","1.06","10.30","1.28","3.87","1.94","1.97","3.33","1.35","6.35","1.13","1.78","2.04"
"90362","15-02-24 21:00","Europe","Europa League","2023/2024","Benfica","Toulouse","1.37","5.41","8.76","1.03","15.50","1.18","5.15","1.58","2.45","2.40","1.60","4.35","1.23","1.85","1.96"
"90363","15-02-24 21:00","Europe","Europa League","2023/2024","Braga","Qarabag","1.59","4.45","5.64","1.04","13.00","1.23","4.33","1.82","2.10","2.86","1.45","5.41","1.17","1.78","2.04"
"90364","15-02-24 21:00","Europe","Europa League","2023/2024","Lens","Freiburg","1.73","3.91","5.07","1.05","11.30","1.31","3.61","1.94","1.97","3.33","1.35","6.86","1.12","1.92","1.88"
"90365","15-02-24 18:45","Europe","Europa League","2023/2024","Feyenoord","AS Roma","2.43","3.39","3.08","1.06","10.30","1.31","3.61","1.94","1.97","3.33","1.35","6.35","1.13","1.70","2.16"
"90366","15-02-24 18:45","Europe","Europa League","2023/2024","Galatasaray","Sparta Prague","1.54","4.36","6.54","1.03","15.50","1.21","4.64","1.62","2.37","2.50","1.56","4.66","1.21","1.70","2.16"
"90367","15-02-24 18:45","Europe","Europa League","2023/2024","Shakhtar Donetsk","Marseille","3.15","3.46","2.35","1.06","10.00","1.34","3.40","2.13","1.80","3.79","1.29","7.54","1.10","1.78","2.04"
"90368","15-02-24 18:45","Europe","Europa League","2023/2024","Young Boys","Sporting CP","4.89","4.46","1.66","1.03","15.50","1.21","4.64","1.66","2.27","2.59","1.53","4.66","1.21","1.70","2.16"
